year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2013,2633.54147,2,1,2,1,6,4,3,1,3,2,3,2,2,0,1,1,1,0,0,2,3
2013,1811.49063,2,1,2,1,5,4,88,0,3,2,1,1,2,0,1,1,1,1,1,2,1
2013,1935.92235,2,1,2,1,7,2,5,1,3,2,2,2,2,0,1,1,1,1,1,2,1
2013,3000.01974,1,3,2,3,6,4,1,2,2,1,6,8,2,0,1,1,1,0,0,,5
2013,5017.8715,2,1,2,1,3,1,1,1,2,1,1,2,2,0,1,1,1,1,1,2,1
2013,3281.4368,2,3,2,3,6,4,88,1,3,1,1,1,1,2,1,1,1,1,2,2,1
2013,3038.07195,2,2,2,2,7,2,3,5,3,1,1,1,2,0,1,1,1,1,2,2,1
2013,2789.89671,2,1,2,1,6,1,2,1,1,2,3,1,2,0,1,1,1,0,0,2,1
2013,3827.88042,2,1,2,1,3,1,88,4,3,1,3,2,2,0,1,1,1,0,0,2,2
2013,3836.97454,1,2,2,2,7,5,88,4,3,1,1,2,2,0,1,1,1,1,1,2,1
2013,4089.92237,2,1,2,1,2,1,88,1,2,2,4,1,2,0,1,1,1,1,1,2,2
2013,4547.62496,2,1,2,1,3,1,1,1,2,2,3,2,2,0,1,1,1,0,0,2,3
2013,3720.11842,1,1,2,1,3,1,88,1,2,1,1,1,3,5,1,1,1,0,0,2,1
2013,4454.34016,2,1,2,1,4,1,5,4,3,1,1,8,2,0,1,1,1,0,0,,5
2013,5834.24895,2,2,2,2,3,1,3,1,1,2,3,2,2,0,1,1,1,1,2,2,1
2013,33608.3199,2,1,2,1,7,4,6,1,1,2,3,2,2,0,1,1,1,0,0,2,1
2013,5258.7558,2,3,2,3,3,1,2,4,3,1,3,2,2,0,1,1,1,0,0,2,4
2013,2421.2544,2,1,1,4,2,1,3,5,4,1,3,1,2,0,1,1,1,0,0,2,1
2013,3941.28104,2,1,1,4,5,4,6,2,4,2,3,2,2,0,1,1,1,0,0,1,1
2013,3941.28104,2,1,1,4,5,4,6,2,4,2,3,2,2,0,1,1,1,1,2,1,1
2013,3723.20423,2,1,2,1,3,1,2,1,3,3,1,2,2,0,1,1,1,0,0,2,3
2013,3640.43206,2,1,2,1,1,1,4,1,2,1,5,2,2,0,1,1,1,0,0,2,5
2013,2516.13889,2,3,2,3,7,4,2,1,2,2,3,2,2,0,1,1,1,0,0,2,1
2013,3475.72283,2,1,2,1,5,1,3,1,2,1,4,2,2,0,1,1,1,0,0,2,3
2013,4650.16748,2,1,2,1,4,1,1,5,1,1,4,2,2,0,1,1,1,0,0,2,4
2013,1722.39295,1,2,2,2,7,5,88,2,4,1,4,2,3,5,1,1,1,0,0,2,3
2013,1722.39295,1,2,2,2,7,5,88,2,4,1,4,2,3,5,1,1,1,0,0,2,3
2013,2954.95563,2,3,2,3,5,2,5,4,4,1,1,2,2,0,1,1,1,0,0,2,1
2013,3455.71422,2,1,2,1,2,1,4,1,3,3,3,1,2,0,1,1,1,1,2,2,4
2013,4164.45744,2,1,2,1,5,1,88,1,1,3,1,1,2,0,1,1,1,0,0,2,3
2013,4248.7295,2,3,2,3,3,1,6,0,3,3,1,2,2,0,1,1,1,1,1,2,1
2013,3035.82155,2,1,2,1,2,1,6,0,1,2,1,2,2,0,1,1,1,1,1,2,2
2013,2789.01438,2,1,2,1,7,2,88,1,4,2,3,1,2,0,1,1,1,1,1,2,3
2013,2218.94831,2,3,2,3,3,2,3,3,4,1,4,2,2,0,1,1,1,0,0,2,3
2013,4488.79197,2,1,2,1,4,1,5,0,4,2,3,2,2,0,1,1,1,1,1,2,3
2013,3707.72667,2,3,2,3,5,1,4,3,4,1,1,1,2,0,1,1,1,1,1,2,1
2013,3707.72667,2,3,2,3,5,1,4,3,4,1,1,2,2,0,1,1,1,1,1,2,1
2013,3707.72667,2,3,2,3,5,1,4,3,4,1,1,2,2,0,1,1,1,1,1,2,1
2013,2291.53497,2,1,2,1,4,1,7,1,4,2,3,2,2,0,1,1,1,1,1,2,1
2013,2375.83202,1,1,2,1,4,2,4,1,4,3,3,2,2,0,1,1,1,0,0,2,2
2013,2866.03036,2,1,2,1,7,2,88,2,3,1,4,1,1,1,1,1,1,0,0,1,1
2013,1972.7032,1,1,2,1,6,4,3,0,1,2,1,2,2,0,1,1,1,1,1,2,1
2013,1972.7032,1,1,2,1,6,4,3,0,1,2,1,2,2,0,1,1,1,1,1,2,1
2013,1972.7032,1,1,2,1,6,4,3,0,1,2,1,2,2,0,1,1,1,1,1,2,1
2013,1972.7032,1,1,2,1,6,4,3,0,1,2,1,2,2,0,1,1,1,1,1,2,1
2013,1972.7032,1,1,2,1,6,4,3,0,1,2,1,2,2,0,1,1,1,1,1,2,1
2013,3300.28536,2,1,2,1,7,2,7,0,2,2,4,1,2,0,1,1,1,0,0,2,5
2013,1603.35933,2,1,2,1,5,2,4,1,3,1,5,2,3,5,1,1,1,0,0,2,3
2013,4061.43306,2,1,1,4,3,1,88,0,2,2,5,2,2,0,1,1,1,1,2,2,5
2013,3644.77079,2,1,2,1,4,1,88,1,1,2,1,1,2,0,1,1,1,1,2,1,1
2013,2669.74921,2,1,2,1,8,1,2,1,1,3,3,1,2,0,1,1,1,0,0,2,1
2013,3081.52957,1,1,2,1,6,1,6,0,3,2,4,1,1,1,1,2,1,0,0,2,3
2013,3741.87524,1,2,2,2,6,2,7,1,2,2,4,1,1,1,1,2,1,0,0,1,5
2013,4270.62045,1,1,1,4,2,1,4,5,3,1,4,1,1,1,1,2,1,1,1,2,3
2013,3570.12123,1,1,2,1,1,1,5,0,3,3,3,2,2,0,1,2,1,0,0,2,1
2013,3360.60306,2,2,2,2,5,1,1,5,1,1,4,1,2,0,1,2,1,0,0,2,3
2013,3770.66585,2,3,2,3,6,1,6,3,4,1,3,2,1,4,1,2,1,0,0,2,1
2013,2558.7907,2,3,2,3,5,1,1,4,4,1,4,1,1,2,1,2,1,0,0,2,3
2013,3365.20695,1,2,2,2,8,5,88,1,1,2,4,2,2,0,1,2,1,0,0,2,1
2013,3498.56675,1,1,2,1,6,3,88,1,1,3,2,1,2,0,1,2,1,0,0,2,1
2013,3301.58454,1,1,2,1,3,1,1,1,2,1,4,2,3,5,1,2,1,0,0,2,1
2013,2760.52905,2,2,2,2,3,1,88,0,2,2,2,1,2,0,1,2,1,1,1,2,1
2013,1912.88083,1,1,1,4,6,4,3,2,4,1,4,2,1,3,1,2,1,0,0,2,1
2013,1912.88083,1,1,1,4,6,4,3,2,4,1,4,2,1,3,1,2,1,0,0,2,1
2013,3551.74696,2,1,2,1,6,5,88,0,1,2,2,1,2,0,1,2,1,1,2,2,1
2013,1374.93165,1,1,2,1,8,4,2,5,3,1,4,1,3,5,1,2,1,1,1,2,3
2013,29434.5631,2,1,2,1,7,3,88,1,1,2,2,1,1,2,1,2,1,1,1,1,1
2013,5561.72459,1,2,2,2,6,1,1,4,4,1,4,2,3,5,1,2,1,1,1,2,3
2013,3137.76251,2,2,2,2,7,1,1,5,4,1,2,1,1,1,1,2,1,0,0,1,1
2013,2930.75474,2,1,2,1,7,2,7,1,4,3,2,1,2,0,1,2,1,0,0,2,2
2013,1924.57015,1,2,2,2,7,2,2,5,4,1,3,1,2,0,1,2,1,1,2,2,2
2013,2842.20626,2,1,1,4,5,1,4,1,4,2,2,2,2,0,1,2,1,0,0,2,1
2013,2842.20626,2,1,1,4,5,1,4,1,4,2,2,2,2,0,1,2,1,0,0,2,1
2013,5095.24044,1,1,2,1,5,1,5,3,4,1,4,2,3,5,1,2,1,0,0,2,3
2013,1888.35606,1,1,2,1,6,2,7,1,2,2,2,1,2,0,1,2,1,0,0,2,1
2013,2303.58815,1,1,1,4,5,4,5,2,3,1,4,1,1,1,1,2,1,0,0,2,1
2013,2303.58815,1,1,1,4,5,4,5,2,3,1,4,1,1,1,1,2,1,0,0,2,1
2013,1555.17842,1,1,1,4,7,4,2,4,2,1,1,1,1,2,1,2,1,1,2,2,1
2013,2844.08486,1,1,2,1,7,4,2,1,2,2,4,1,3,5,1,2,1,1,2,2,1
2013,3877.92394,2,1,2,1,3,1,2,1,2,1,1,2,2,0,1,2,1,1,2,2,1
2013,3877.92394,2,1,2,1,3,1,2,1,2,1,1,1,2,0,1,2,1,1,1,2,1
2013,3269.27199,1,1,2,1,6,5,88,1,3,2,4,1,2,0,1,2,1,0,0,2,1
2013,3535.64915,2,1,2,1,4,5,6,1,2,1,3,1,2,0,1,2,1,1,2,2,1
2013,3439.604,2,3,1,4,6,5,88,2,4,2,1,2,2,0,1,2,1,0,0,2,2
2013,3212.39531,1,1,1,4,7,4,88,5,1,1,6,1,3,5,1,2,1,1,2,2,3
2013,4261.55411,1,1,2,1,5,1,6,2,4,1,1,1,2,0,1,2,1,0,0,2,5
2013,1542.52645,2,1,2,1,6,1,1,3,2,1,1,2,1,3,1,2,1,0,0,1,3
2013,4314.09532,2,1,2,1,3,1,1,1,3,2,4,1,2,0,1,2,1,1,1,2,1
2013,2575.61947,1,2,2,2,8,2,6,1,3,2,5,1,1,1,1,2,1,0,0,2,1
2013,3572.17954,1,1,2,1,6,1,88,0,2,2,4,2,2,0,1,2,1,0,0,2,3
2013,3583.16222,2,2,2,2,6,1,2,1,1,2,4,2,2,0,1,2,1,0,0,2,1
2013,32251.81446,1,1,2,1,4,1,3,1,1,2,3,1,2,0,1,2,1,0,0,2,3
2013,2777.09827,2,1,2,1,7,4,6,3,4,1,4,1,2,0,1,2,1,0,0,2,1
2013,3878.32093,2,1,1,4,2,1,4,2,4,2,4,1,3,5,1,2,1,1,2,2,3
2013,2754.51435,2,1,2,1,8,4,3,5,4,1,3,2,2,0,1,2,1,0,0,2,1
2013,3829.00872,2,1,2,1,4,1,4,2,3,1,4,1,2,0,1,2,1,1,2,2,3
2013,3043.15449,2,1,1,4,5,1,1,5,4,1,4,2,1,2,1,2,1,0,0,2,3
2013,3366.2347,2,1,2,1,4,1,1,1,3,2,1,1,2,0,1,2,1,0,0,1,1
2013,2541.36393,2,1,2,1,6,2,3,3,4,1,4,1,1,1,1,2,1,0,0,1,1
2013,3137.18061,2,1,2,1,6,4,88,1,2,2,3,2,2,0,1,2,1,0,0,2,1
2013,1739.88944,1,1,1,4,5,1,3,5,2,1,4,1,2,0,1,2,1,1,2,2,3
2013,3730.16298,1,2,2,2,6,1,3,0,3,2,5,1,1,1,1,2,1,1,2,2,1
2013,4088.82064,1,1,88,1,5,88,5,5,3,1,6,1,1,2,1,2,1,1,2,2,3
2013,4345.76639,2,1,2,1,1,1,7,0,4,2,2,2,2,0,1,2,1,1,2,2,2
2013,1460.11333,2,3,2,3,7,4,4,0,3,2,4,1,3,5,1,2,1,0,0,2,3
2013,3047.85742,2,1,1,4,6,4,5,5,3,1,2,1,3,5,1,2,1,0,0,2,1
2013,3554.64992,1,1,2,1,4,2,6,2,3,1,5,2,1,1,1,2,1,0,0,2,3
2013,5295.88279,1,1,1,4,4,1,3,1,1,1,4,2,1,1,1,2,1,0,0,2,1
2013,2738.29243,2,2,2,2,6,1,88,1,3,2,4,1,2,0,1,2,1,0,0,2,1
2013,5129.81261,1,1,2,1,4,1,88,1,4,1,4,1,1,4,1,2,1,0,0,2,3
2013,1787.8384,1,1,2,1,7,1,88,4,4,1,3,2,2,0,1,2,1,1,1,2,1
2013,4585.86946,1,1,1,4,2,1,3,2,4,1,4,2,2,0,1,2,1,0,0,2,3
2013,1768.87668,1,1,2,1,7,2,7,1,4,1,4,1,1,1,1,2,1,0,0,2,3
2013,6254.29525,2,2,2,2,6,1,5,2,4,2,1,1,2,0,1,2,1,0,0,2,1
2013,3523.46078,1,1,1,4,7,4,1,5,4,1,4,1,2,0,1,2,1,0,0,2,3
2013,4780.64757,2,1,1,4,2,1,2,1,4,2,3,2,2,0,1,2,1,1,1,2,1
2013,18306.004,1,1,2,1,7,2,1,1,4,2,4,1,1,2,1,2,1,0,0,2,1
2013,39247.4568,2,3,2,3,5,4,88,1,4,3,1,2,2,0,1,2,1,1,1,1,3
2013,1816.44916,2,1,2,1,6,2,2,0,2,2,3,1,2,0,1,2,1,0,0,2,1
2013,3214.36337,2,1,1,4,1,1,5,1,2,3,3,2,2,0,1,2,1,0,0,2,4
2013,2274.40893,2,3,2,3,6,3,6,0,3,2,2,1,3,5,1,2,1,0,0,2,1
2013,3586.02978,1,2,2,2,6,1,1,2,3,1,3,2,1,1,1,2,1,1,2,2,1
2013,4009.16633,1,1,2,1,1,1,6,1,2,2,3,2,2,0,1,2,1,0,0,2,4
2013,2867.84612,2,1,1,4,6,4,88,3,1,1,4,1,1,2,1,2,1,0,0,2,3
2013,2899.82761,1,1,2,1,7,2,6,1,2,2,5,1,1,1,1,2,1,0,0,2,5
2013,2755.83443,1,1,2,1,7,1,88,1,1,1,4,1,1,2,1,2,1,1,2,2,2
2013,2755.83443,1,1,2,1,7,1,88,1,1,1,4,1,1,2,1,2,1,1,2,2,2
2013,4256.8588,2,1,1,4,5,1,1,2,1,1,4,1,2,0,1,2,1,0,0,2,2
2013,2437.90265,1,1,2,1,8,4,2,1,2,3,3,1,2,0,1,2,1,0,0,2,1
2013,3603.29197,1,3,2,3,6,2,88,5,1,1,4,2,3,5,1,2,1,0,0,2,1
2013,1685.67763,2,3,1,4,7,1,3,2,1,2,4,1,2,0,1,2,1,1,2,2,1
2013,4879.72141,1,2,2,2,5,2,6,1,3,2,4,1,1,1,1,2,1,0,0,2,3
2013,3594.81988,2,1,2,1,7,4,1,0,4,2,3,2,2,0,1,2,1,0,0,2,1
2013,3279.27954,2,1,2,1,7,4,2,2,1,2,3,2,1,1,1,2,1,0,0,2,1
2013,5295.50132,2,1,1,4,4,1,3,2,4,2,4,1,1,3,1,2,1,0,0,2,3
2013,3332.2218,2,1,2,1,6,88,7,0,2,2,4,1,1,1,1,2,1,0,0,2,3
2013,2649.36673,2,2,2,2,6,4,3,0,3,2,1,1,2,0,1,2,1,1,2,2,1
2013,3519.41665,1,1,2,1,5,2,4,0,3,2,5,1,2,0,1,2,1,0,0,2,1
2013,4209.67682,1,1,1,4,2,1,5,1,3,2,4,1,1,1,1,2,1,0,0,2,3
2013,3458.98078,1,2,2,2,5,1,1,4,3,1,4,1,1,1,1,2,1,1,1,2,3
2013,3297.5633,1,1,1,4,5,1,4,4,3,1,4,1,1,2,1,2,1,0,0,2,1
2013,2200.69368,1,3,2,3,4,88,4,2,3,1,4,1,1,4,1,2,1,1,2,2,3
2013,1378.32792,2,3,2,3,6,2,2,0,3,2,5,1,1,1,1,2,1,1,2,2,3
2013,4345.41719,1,1,2,1,2,1,6,2,4,1,4,2,1,4,1,2,1,0,0,2,3
2013,2823.51937,2,1,1,4,7,4,2,3,4,1,4,1,2,0,1,2,1,1,1,2,1
2013,1448.60554,1,1,1,4,8,3,2,1,4,1,4,1,1,2,1,2,1,0,0,2,3
2013,1813.9421,1,1,1,4,5,2,88,1,4,1,4,1,1,1,1,2,1,1,1,2,3
2013,2686.53686,2,1,2,1,6,2,88,0,4,3,4,1,1,1,1,2,1,1,1,1,1
2013,1889.05027,1,1,1,4,6,2,7,3,4,1,4,1,1,3,1,2,1,1,2,1,3
2013,3723.20423,2,1,2,1,3,1,2,1,3,3,1,2,1,1,1,2,1,0,0,2,2
2013,4491.35974,1,1,2,1,2,1,88,2,4,1,4,2,2,0,1,2,1,0,0,2,5
2013,3320.11244,1,1,2,1,7,3,3,2,4,1,4,1,1,3,1,2,1,0,0,2,5
2013,4180.94048,2,2,2,2,2,1,2,1,3,2,3,2,2,0,1,2,1,0,0,2,2
2013,2875.71532,2,1,2,1,5,1,4,0,4,2,1,2,2,0,1,2,1,1,2,2,1
2013,3746.4522,1,3,2,3,1,1,5,2,2,2,3,2,2,0,1,2,1,1,1,1,4
2013,3529.97216,2,1,2,1,4,1,6,1,2,2,4,1,2,0,1,2,1,1,1,2,3
2013,3934.8062,1,2,1,4,6,2,5,2,2,1,3,1,2,0,1,2,1,1,2,2,5
2013,5423.14262,1,1,2,1,4,1,7,1,1,2,4,2,1,2,1,2,1,1,2,2,3
2013,3254.21199,1,1,2,1,7,1,88,2,4,1,4,1,1,1,1,2,1,0,0,2,3
2013,4650.60744,1,1,1,4,5,1,3,5,1,1,4,1,2,0,1,2,1,1,2,1,3
2013,4703.91659,2,2,2,2,1,1,1,2,2,1,3,1,2,0,1,2,1,0,0,1,3
2013,3093.39136,2,1,2,1,7,2,88,4,2,1,2,1,1,2,1,2,1,0,0,2,1
2013,2634.83996,2,1,2,1,7,4,2,4,3,1,1,1,1,3,1,2,1,1,2,2,1
2013,2954.95563,2,3,2,3,5,2,5,4,4,1,1,2,2,0,1,2,1,0,0,2,1
2013,4702.59539,1,1,1,4,3,1,2,1,4,1,3,1,2,0,1,2,1,0,0,2,1
2013,5672.74268,1,2,2,2,5,1,4,1,2,2,4,1,1,1,1,2,1,0,0,2,3
2013,5169.98672,1,1,1,4,3,1,88,5,1,1,4,1,2,0,1,2,1,0,0,2,1
2013,3462.1303,1,1,1,4,6,1,3,4,3,1,6,2,2,0,1,2,1,0,0,2,1
2013,2247.47105,1,3,2,3,6,1,88,3,4,1,4,2,2,0,1,2,1,0,0,2,1
2013,2864.91939,2,2,2,2,5,1,5,5,2,1,4,1,1,1,1,2,1,0,0,2,3
2013,3131.91274,2,1,2,1,7,2,88,0,3,2,2,1,1,1,1,2,1,0,0,2,2
2013,1668.4519,1,1,2,1,6,1,88,3,3,1,4,1,3,5,1,2,1,1,2,2,3
2013,4903.75819,1,2,2,2,7,4,1,3,3,1,4,2,2,0,1,2,1,0,0,2,3
2013,1403.96025,2,3,2,3,7,4,88,1,3,2,2,1,3,5,1,2,1,0,0,2,1
2013,3445.41041,1,1,2,1,8,2,88,0,4,2,4,1,3,5,1,2,1,0,0,2,3
2013,3747.19846,1,1,2,1,7,2,88,1,1,2,1,1,2,0,1,2,1,1,1,2,1
2013,3961.44738,1,1,1,4,3,1,1,5,3,1,4,1,2,0,1,2,1,1,1,2,3
2013,3889.83756,2,1,2,1,6,3,3,0,3,2,4,2,1,1,1,2,1,0,0,2,5
2013,1576.14461,1,1,2,1,7,3,7,0,1,2,4,2,2,0,1,2,1,0,0,2,3
2013,3170.59304,2,1,1,4,5,1,88,5,3,1,4,1,1,1,1,2,1,0,0,2,1
2013,3402.21839,2,1,2,1,6,2,88,4,4,1,4,2,1,1,1,2,1,0,0,2,3
2013,1617.1611,1,1,2,1,7,4,7,4,3,1,4,2,1,1,1,2,1,0,0,2,3
2013,1675.17138,1,2,2,2,6,1,88,2,3,1,4,1,1,1,1,2,1,0,0,2,1
2013,3411.40339,2,1,1,4,6,4,5,3,4,1,4,1,1,1,1,2,1,0,0,2,3
2013,3054.5321,2,1,1,4,6,2,3,5,4,1,4,3,2,0,1,2,1,1,1,2,3
2013,4608.45173,1,1,1,4,5,1,5,5,4,1,4,2,2,0,1,2,1,0,0,2,3
2013,3432.68474,2,1,2,1,1,1,7,0,2,3,2,1,1,2,1,2,1,0,0,1,1
2013,4146.78526,1,1,2,1,3,1,3,0,4,2,4,1,1,2,1,2,1,1,1,2,3
2013,23286.16773,2,1,2,1,5,5,5,1,4,2,1,1,2,0,1,2,1,1,1,2,1
2013,3326.59539,2,1,2,1,5,5,5,1,4,2,1,1,1,2,1,2,1,1,1,2,1
2013,4230.9625,1,1,2,1,2,1,7,1,3,2,4,1,1,3,1,2,1,1,2,2,1
2013,3110.43711,1,1,2,1,7,2,88,2,3,1,4,1,1,1,1,2,1,0,0,1,1
2013,4968.95331,1,2,2,2,6,2,2,1,2,2,4,1,3,5,1,2,1,1,1,2,1
2013,4617.07131,2,1,2,1,1,1,4,0,3,2,3,1,2,0,1,2,1,0,0,2,4
2013,36976.3103,1,1,2,1,1,1,2,0,2,2,3,1,2,0,1,2,1,0,0,1,4
2013,2003.06529,1,3,2,3,2,1,6,4,2,1,4,1,3,5,1,2,1,0,0,1,4
2013,1771.97794,1,1,2,1,6,5,5,1,2,3,4,2,1,3,1,2,1,0,0,2,3
2013,2282.96747,1,2,2,2,5,1,5,1,1,2,6,1,1,4,1,2,1,0,0,2,3
2013,3196.83838,1,3,2,3,7,2,88,5,1,1,5,1,3,5,1,2,1,1,2,2,1
2013,2878.70423,1,3,2,3,6,4,3,3,3,1,3,1,1,3,1,3,1,1,2,2,1
2013,2684.61093,1,3,1,4,5,1,3,5,3,1,4,2,1,1,1,3,1,0,0,2,3
2013,3156.53738,1,1,2,1,6,4,3,3,4,1,1,2,1,3,1,3,1,1,1,2,2
2013,3663.63182,1,2,2,2,6,2,7,1,4,1,4,2,1,2,1,3,1,0,0,2,3
2013,3461.63593,1,1,1,4,5,1,6,1,4,2,4,2,1,1,1,3,1,0,0,2,5
2013,3021.63044,2,1,2,1,6,2,2,3,4,1,3,1,1,2,1,3,1,0,0,2,1
2013,4273.27086,2,3,2,3,6,2,4,1,2,2,2,1,1,3,1,3,1,1,1,2,1
2013,3807.01865,1,1,2,1,5,5,88,1,4,3,3,2,1,4,1,3,1,1,1,2,5
2013,6214.79266,1,2,1,4,4,1,88,1,1,1,4,1,1,1,1,3,1,1,2,,1
2013,7620.83078,1,2,2,2,1,1,2,2,4,1,3,1,1,2,1,3,1,0,0,2,2
2013,3891.43768,1,1,2,1,1,1,6,2,4,1,4,2,1,2,1,3,1,1,1,2,4
2013,4470.55698,2,2,2,2,5,1,2,2,2,1,4,2,1,1,1,3,1,0,0,2,3
2013,3727.45566,1,1,2,1,1,1,7,1,3,2,5,1,1,4,1,3,1,0,0,,4
2013,3345.60998,2,2,2,2,5,1,4,0,3,2,4,1,1,4,1,3,1,0,0,2,5
2013,3428.48352,2,2,2,2,6,5,5,4,3,1,3,1,1,2,1,3,1,0,0,2,1
2013,3035.57809,2,1,2,1,6,4,88,1,2,3,1,2,1,3,1,3,1,0,0,2,2
2013,1618.06192,2,2,2,2,6,4,88,5,3,1,3,1,1,2,1,3,1,0,0,2,1
2013,1618.06192,2,2,2,2,6,4,88,5,3,1,3,1,1,2,1,3,1,1,2,2,1
2013,4279.81746,2,1,2,1,5,2,2,1,3,3,3,1,1,4,1,3,1,1,1,2,1
2013,3268.5784,1,1,2,1,3,1,4,1,4,2,3,1,1,3,1,3,1,0,0,2,1
2013,1689.41261,1,1,2,1,7,1,1,2,4,1,4,2,1,3,1,3,1,1,2,2,3
2013,2982.88516,1,1,1,4,6,2,7,1,3,2,4,1,1,2,1,3,1,0,0,2,5
2013,2333.38516,1,1,2,1,1,1,7,1,3,2,6,2,1,3,1,3,1,1,2,2,4
2013,2959.64339,1,1,2,1,7,2,88,5,3,1,4,1,1,1,1,3,1,0,0,2,1
2013,3264.82073,1,1,1,4,6,2,6,2,4,2,4,2,1,3,1,3,1,0,0,2,3
2013,2469.3108,1,1,1,4,1,1,2,1,4,1,3,2,1,3,1,3,1,1,1,2,4
2013,3441.52967,1,1,2,1,7,1,4,5,4,1,3,1,1,3,1,3,1,1,2,1,1
2013,1697.5694,2,1,1,4,6,4,88,2,4,1,1,2,1,2,1,3,1,0,0,2,1
2013,1825.52094,1,1,2,1,6,1,1,4,4,1,4,1,1,2,1,3,1,1,2,1,3
2013,2952.61637,1,1,1,4,6,2,6,1,4,2,4,2,1,3,1,3,1,0,0,2,3
2013,3333.87283,1,1,2,1,5,1,4,1,4,2,4,2,1,4,1,3,1,0,0,2,1
2013,2703.53039,1,1,2,1,3,1,4,1,4,2,4,1,2,0,1,3,1,1,2,2,2
2013,2006.19676,1,1,1,4,7,2,88,0,4,2,4,2,1,2,1,3,1,0,0,2,3
2013,4019.33295,2,1,2,1,5,1,4,1,4,2,4,2,1,4,1,3,1,0,0,2,1
2013,2240.58054,1,1,2,1,5,3,5,1,4,2,4,1,1,3,1,3,1,0,0,2,5
2013,20530.83774,2,1,2,1,7,5,1,1,4,2,1,1,2,0,1,3,1,1,2,1,1
2013,2303.58815,1,1,1,4,5,4,5,2,3,1,4,1,1,1,1,3,1,0,0,2,1
2013,2303.58815,1,1,1,4,5,4,5,2,3,1,4,1,1,1,1,3,1,0,0,2,1
2013,3491.97246,2,1,1,4,6,5,4,1,1,2,1,1,2,0,1,3,1,1,1,2,3
2013,4704.91284,2,2,2,2,1,1,88,3,2,1,3,2,1,2,1,3,1,0,0,2,4
2013,1661.71818,1,1,2,1,7,4,3,0,3,3,3,2,1,2,1,3,1,0,0,2,1
2013,4159.06427,1,3,2,3,6,4,6,1,2,1,3,1,1,3,1,3,1,0,0,2,2
2013,3048.85339,1,1,2,1,7,4,2,1,3,1,3,1,1,3,1,3,1,1,1,2,3
2013,3051.56006,1,2,2,2,5,5,88,0,3,2,4,1,1,1,1,3,1,0,0,2,3
2013,5413.05441,2,1,2,1,2,1,88,4,2,1,3,1,1,2,1,3,1,0,0,2,3
2013,3014.65935,2,2,2,2,6,4,3,3,4,1,1,2,2,0,1,3,1,1,2,2,1
2013,3358.09559,1,1,2,1,7,4,6,1,1,2,1,1,1,3,1,3,1,0,0,1,3
2013,1696.05761,1,2,2,2,5,2,2,1,3,1,4,1,1,1,1,3,1,1,2,2,1
2013,3121.5799,2,2,2,2,6,4,7,1,2,2,4,1,1,1,1,3,1,0,0,2,3
2013,1577.29718,1,1,2,1,8,2,7,1,1,2,4,2,1,3,1,3,1,0,0,2,3
2013,3392.53681,2,1,2,1,4,1,4,1,2,3,3,1,1,3,1,3,1,0,0,2,4
2013,3392.53681,2,1,2,1,4,1,4,1,2,3,3,2,1,3,1,3,1,0,0,2,4
2013,3436.72142,1,3,2,3,6,1,1,3,2,1,5,1,1,1,1,3,1,0,0,2,1
2013,3436.72142,1,3,2,3,6,1,1,3,2,1,4,1,1,4,1,3,1,0,0,2,1
2013,2961.37283,1,1,2,1,6,2,1,0,3,3,2,1,1,2,1,3,1,0,0,2,1
2013,2659.31492,2,1,2,1,7,4,2,4,3,1,3,2,1,3,1,3,1,0,0,2,1
2013,3386.11202,2,1,1,4,1,1,5,5,3,1,3,2,1,2,1,3,1,0,0,2,4
2013,3112.96055,1,1,2,1,6,2,7,0,1,2,4,1,1,2,1,3,1,0,0,2,1
2013,5165.72883,2,2,2,2,2,1,2,1,1,2,3,1,1,3,1,3,1,0,0,2,4
2013,2622.71666,2,1,2,1,5,2,5,0,3,2,4,2,1,1,1,3,1,0,0,2,1
2013,3141.84381,1,1,2,1,6,5,7,4,4,1,1,2,1,3,1,3,1,0,0,2,2
2013,2949.83185,2,1,1,4,5,5,1,1,4,3,5,1,1,1,1,3,1,0,0,2,3
2013,5599.34744,1,1,2,1,2,1,6,1,1,1,4,1,1,2,1,3,1,0,0,2,3
2013,3123.17028,2,1,1,4,5,5,3,5,4,1,1,2,1,3,1,3,1,0,0,2,2
2013,3360.11192,1,1,2,1,6,2,88,1,2,1,4,1,1,1,1,3,1,0,0,2,5
2013,2709.18107,1,1,2,1,7,2,88,0,1,2,3,2,1,3,1,3,1,0,0,2,2
2013,3424.90207,2,1,2,1,5,2,4,0,2,3,1,1,1,1,1,3,1,1,1,2,1
2013,2860.30209,1,1,2,1,6,2,3,3,4,1,4,2,1,1,1,3,1,0,0,2,1
2013,1296.20462,2,1,2,1,7,4,88,0,2,3,3,1,1,4,1,3,1,0,0,2,1
2013,2833.65925,1,1,2,1,3,1,7,1,2,2,3,2,1,2,1,3,1,1,1,2,3
2013,2833.65925,1,1,2,1,3,1,7,1,2,2,5,2,1,2,1,3,1,1,1,2,3
2013,3023.39281,1,1,2,1,7,5,5,0,3,2,3,1,1,2,1,3,1,0,0,2,1
2013,1671.82775,2,1,2,1,5,1,88,1,3,3,3,1,2,0,1,3,1,1,2,2,5
